Group No,Group Name,Name,Sub Name,Repeater Call Sign,Gateway Call Sign,Frequency,Dup,Offset,Mode,TONE,Repeater Tone,RPT1USE,Position,Latitude,Longitude,UTC Offset
21,FM-USA,Evansville,Indiana,W9OG,,146.79,DUP-,0.6,FM,TONE,88.5Hz,YES,Approximate,38.0003,-87.571617,-5:00
21,FM-USA,Kansas City,Kansas,K0HAM,,146.94,DUP-,0.6,FM,TONE,88.5Hz,YES,Approximate,39.100217,-94.580133,-6:00
21,FM-USA,Burnsville,Minnesot,W0BU,,444.3,DUP+,5,FM,TONE,114.8Hz,YES,Approximate,44.7532,-93.29135,-6:00
21,FM-USA,Burnsville,Minnesot,W0BU,,147.21,DUP+,0.6,FM,TONE,100.0Hz,YES,Approximate,44.7532,-93.29135,-6:00
21,FM-USA,Tupelo,Mississi,KD5YBE,,146.835,DUP-,0.6,FM,TONE,123.0Hz,YES,Approximate,34.204717,-88.696667,-6:00
21,FM-USA,Tupelo,Mississi,W5NEM,,147.075,DUP+,0.6,FM,TONE,103.5Hz,YES,Approximate,34.23805,-88.733333,-6:00
21,FM-USA,Kansas City,Missouri,KC0VA,,443.5,DUP+,5,FM,TONE,151.4Hz,YES,Approximate,39.067217,-94.594167,-6:00
21,FM-USA,Hi Potosi Mtn,Nevada,WA7HXO,,146.88,DUP-,0.6,FM,TONE,100.0Hz,YES,Approximate,36.009167,-115.50555,-8:00
21,FM-USA,Las Vegas,Nevada,K7UGE,,146.94,DUP-,0.6,FM,TONE,100.0Hz,YES,Approximate,36.127483,-115.152867,-8:00
21,FM-USA,Derry,New Hamp,K1CA,,146.85,DUP-,0.6,FM,TONE,85.4Hz,YES,Approximate,42.880483,-71.327467,-5:00
21,FM-USA,Salem,New Hamp,NY1Z,,449.775,DUP-,5,FM,TONE,136.5Hz,YES,Approximate,42.788383,-71.200783,-5:00
21,FM-USA,Little Fls,New Jers,W2VER,,449.075,DUP-,5,FM,TONE,141.3Hz,YES,Approximate,40.8825,-74.235,-5:00
21,FM-USA,Little Fls,New Jers,W2VER,,146.925,DUP-,0.6,FM,TONE,151.4Hz,YES,Approximate,40.8825,-74.235,-5:00
21,FM-USA,Pitman,New Jers,W2MMD,,147.18,DUP-,0.6,FM,TONE,100.0Hz,YES,Approximate,39.733667,-75.13175,-5:00
21,FM-USA,Cincinnati,Ohio,WB8CRS,,146.88,DUP-,0.6,FM,TONE,123.0Hz,YES,Approximate,39.527317,-84.527317,-5:00
21,FM-USA,Cleveland,Ohio,WR8ABC,,146.88,DUP-,0.6,FM,TONE,110.9Hz,YES,Approximate,41.481983,-81.798183,-5:00
21,FM-USA,Columbus,Ohio,K8DDG,,147.06,DUP+,0.6,FM,TONE,94.8Hz,YES,Approximate,40.038067,-82.880033,-5:00
21,FM-USA,Columbus,Ohio,W8AIC,,146.76,DUP-,0.6,FM,TONE,123.0Hz,YES,Approximate,39.9626,-82.9994,-5:00
21,FM-USA,Cuyahoga Fls,Ohio,W8VPV,,147.27,DUP+,0.6,FM,TONE,110.9Hz,YES,Approximate,41.1339,-81.4845,-5:00
21,FM-USA,Dayton,Ohio,W8BI,,442.1,DUP+,5,FM,TONE,123.0Hz,YES,Approximate,39.7211,-84.25,-5:00
21,FM-USA,Dayton,Ohio,W8BI,,146.94,DUP-,0.6,FM,TONE,123.0Hz,YES,Approximate,39.7211,-84.25,-5:00
21,FM-USA,Hamilton,Ohio,W8CCI,,146.97,DUP-,0.6,FM,TONE,118.8Hz,YES,Approximate,39.39305,-84.6063,-5:00
21,FM-USA,Kent,Ohio,K8IV,,146.895,DUP-,0.6,FM,TONE,110.9Hz,YES,Approximate,41.1031,-81.245,-5:00
21,FM-USA,Parma,Ohio,W8DRZ,,444.05,DUP+,5,FM,TONE,131.8Hz,YES,Approximate,41.404767,-81.7229,-5:00
21,FM-USA,Forest Grv,Oregon,K7RPT,,147.32,DUP+,0.6,FM,TONE,100.0Hz,YES,Approximate,45.61,-123.18,-8:00
21,FM-USA,Portland,Oregon,W7RAT,,440.4,DUP+,5,FM,TONE,123.0Hz,YES,Approximate,45.615817,-122.733867,-8:00
21,FM-USA,Austin,Texas,W5KA,,444.2,DUP+,5,FM,TONE,107.2Hz,YES,Approximate,30.3,-97.8,-6:00
21,FM-USA,Austin,Texas,W5KA,,146.94,DUP-,0.6,FM,TONE,107.2Hz,YES,Approximate,30.3,-97.8,-6:00
21,FM-USA,Flatonia,Texas,WB5UGT,,443.825,DUP+,5,FM,TONE,103.5Hz,YES,Approximate,29.76,-95.36,-6:00
21,FM-USA,Paris,Texas,KI5DX,,444.475,DUP+,5,FM,TONE,100.0Hz,YES,Approximate,33.8111,-95.5244,-6:00
21,FM-USA,Paris,Texas,W5KJC,,444.5,DUP+,5,FM,TONE,151.4Hz,YES,Approximate,33.6625,-95.5477,-6:00
21,FM-USA,Paris,Texas,WB5RDD,,146.76,DUP-,0.6,FM,TONE,203.5Hz,YES,Approximate,33.6625,-95.5477,-6:00
21,FM-USA,Stafford Cnty,Virginia,WW4VA,,145.27,DUP-,0.6,FM,TONE,79.7Hz,YES,Approximate,38.405033,-77.54355,-5:00
21,FM-USA,Woodbridge,Virginia,W4IY,,146.24,DUP+,0.6,FM,TONE,107.2Hz,YES,Approximate,38.405033,-77.54355,-5:00
21,FM-USA,Granite Falls,Washingt,WA7DEM,,146.92,DUP-,0.6,FM,TONE,103.5Hz,YES,Approximate,48.14,-121.98,-8:00
21,FM-USA,Tiger Mtn E,Washingt,K7LED,,146.82,DUP-,0.6,FM,TONE,103.5Hz,YES,Approximate,47.5,-121.95,-8:00
21,FM-USA,Milwaukee,Wisconsi,N9LKH,,145.13,DUP-,0.6,FM,TONE,127.3Hz,YES,Approximate,43.079667,-87.881167,-6:00
21,FM-USA,Milwaukee,Wisconsi,WI9MRC,,146.91,DUP-,0.6,FM,TONE,127.3Hz,YES,Approximate,42.97905,-88.109183,-6:00
